Category,Variable,Year,County,FIPS,Value,County2
health_behaviors,per_adults_with_obesity,2017,Dinwiddie,51053,39,Dinwiddie County
health_behaviors,per_adults_with_obesity,2017,Essex,51057,40,Essex County
health_behaviors,per_adults_with_obesity,2017,Fairfax,51059,22,Fairfax County
health_behaviors,per_adults_with_obesity,2017,Fauquier,51061,29,Fauquier County
health_behaviors,per_adults_with_obesity,2017,Floyd,51063,30,Floyd County
health_behaviors,per_adults_with_obesity,2017,Fluvanna,51065,30,Fluvanna County
health_behaviors,per_adults_with_obesity,2017,Franklin,51067,36,Franklin County
health_behaviors,per_adults_with_obesity,2017,Frederick,51069,31,Frederick County
health_behaviors,per_adults_with_obesity,2017,Giles,51071,34,Giles County
health_behaviors,per_adults_with_obesity,2017,Gloucester,51073,31,Gloucester County
health_behaviors,per_adults_with_obesity,2017,Goochland,51075,27,Goochland County
health_behaviors,per_adults_with_obesity,2017,Grayson,51077,33,Grayson County
health_behaviors,per_adults_with_obesity,2017,Greene,51079,28,Greene County
health_behaviors,per_adults_with_obesity,2017,Greensville,51081,36,Greensville County
health_behaviors,per_adults_with_obesity,2017,Halifax,51083,39,Halifax County
health_behaviors,per_adults_with_obesity,2017,Hanover,51085,31,Hanover County
health_behaviors,per_adults_with_obesity,2017,Henrico,51087,32,Henrico County
health_behaviors,per_adults_with_obesity,2017,Henry,51089,34,Henry County
health_behaviors,per_adults_with_obesity,2017,Highland,51091,27,Highland County
health_behaviors,per_adults_with_obesity,2017,Isle of Wight,51093,38,Isle of Wight County
health_behaviors,per_adults_with_obesity,2017,James City,51095,27,James City County
health_behaviors,per_adults_with_obesity,2017,King and Queen,51097,52,King and Queen County
health_behaviors,per_adults_with_obesity,2017,King George,51099,30,King George County
health_behaviors,per_adults_with_obesity,2017,King William,51101,28,King William County
health_behaviors,per_adults_with_obesity,2017,Lancaster,51103,31,Lancaster County
health_behaviors,per_adults_with_obesity,2017,Lee,51105,37,Lee County
health_behaviors,per_adults_with_obesity,2017,Loudoun,51107,22,Loudoun County
health_behaviors,per_adults_with_obesity,2017,Louisa,51109,30,Louisa County
health_behaviors,per_adults_with_obesity,2017,Lunenburg,51111,40,Lunenburg County
health_behaviors,per_adults_with_obesity,2017,Madison,51113,38,Madison County
health_behaviors,per_adults_with_obesity,2017,Mathews,51115,32,Mathews County
health_behaviors,per_adults_with_obesity,2017,Mecklenburg,51117,39,Mecklenburg County
health_behaviors,per_adults_with_obesity,2017,Middlesex,51119,30,Middlesex County
health_behaviors,per_adults_with_obesity,2017,Montgomery,51121,27,Montgomery County
health_behaviors,per_adults_with_obesity,2017,Nelson,51125,28,Nelson County
health_behaviors,per_adults_with_obesity,2017,New Kent,51127,33,New Kent County
health_behaviors,per_adults_with_obesity,2017,Northampton,51131,36,Northampton County
health_behaviors,per_adults_with_obesity,2017,Northumberland,51133,30,Northumberland County
health_behaviors,per_adults_with_obesity,2017,Nottoway,51135,39,Nottoway County
health_behaviors,per_adults_with_obesity,2017,Orange,51137,36,Orange County
health_behaviors,per_adults_with_obesity,2017,Page,51139,36,Page County
health_behaviors,per_adults_with_obesity,2017,Patrick,51141,25,Patrick County
health_behaviors,per_adults_with_obesity,2017,Pittsylvania,51143,38,Pittsylvania County
health_behaviors,per_adults_with_obesity,2017,Powhatan,51145,28,Powhatan County
health_behaviors,per_adults_with_obesity,2017,Prince Edward,51147,38,Prince Edward County
health_behaviors,per_adults_with_obesity,2017,Prince George,51149,32,Prince George County
health_behaviors,per_adults_with_obesity,2017,Prince William,51153,30,Prince William County
health_behaviors,per_adults_with_obesity,2017,Pulaski,51155,31,Pulaski County
health_behaviors,per_adults_with_obesity,2017,Rappahannock,51157,39,Rappahannock County
health_behaviors,per_adults_with_obesity,2017,Richmond,51159,30,Richmond County
health_behaviors,per_adults_with_obesity,2017,Roanoke,51161,30,Roanoke County
health_behaviors,per_adults_with_obesity,2017,Rockbridge,51163,27,Rockbridge County
health_behaviors,per_adults_with_obesity,2017,Rockingham,51165,28,Rockingham County
health_behaviors,per_adults_with_obesity,2017,Russell,51167,38,Russell County
health_behaviors,per_adults_with_obesity,2017,Scott,51169,30,Scott County
health_behaviors,per_adults_with_obesity,2017,Shenandoah,51171,33,Shenandoah County
health_behaviors,per_adults_with_obesity,2017,Smyth,51173,31,Smyth County
health_behaviors,per_adults_with_obesity,2017,Southampton,51175,45,Southampton County
health_behaviors,per_adults_with_obesity,2017,Spotsylvania,51177,32,Spotsylvania County
health_behaviors,per_adults_with_obesity,2017,Stafford,51179,35,Stafford County
health_behaviors,per_adults_with_obesity,2017,Surry,51181,26,Surry County
health_behaviors,per_adults_with_obesity,2017,Sussex,51183,39,Sussex County
health_behaviors,per_adults_with_obesity,2017,Tazewell,51185,32,Tazewell County
health_behaviors,per_adults_with_obesity,2017,Warren,51187,32,Warren County
health_behaviors,per_adults_with_obesity,2017,Washington,51191,30,Washington County
health_behaviors,per_adults_with_obesity,2017,Westmoreland,51193,35,Westmoreland County
health_behaviors,per_adults_with_obesity,2017,Wise,51195,35,Wise County
health_behaviors,per_adults_with_obesity,2017,Wythe,51197,36,Wythe County
health_behaviors,per_adults_with_obesity,2017,York,51199,27,York County
health_behaviors,per_adults_with_obesity,2017,Alexandria City,51510,24,Alexandria City
health_behaviors,per_adults_with_obesity,2017,Bristol City,51520,29,Bristol City
health_behaviors,per_adults_with_obesity,2017,Buena Vista City,51530,26,Buena Vista City
health_behaviors,per_adults_with_obesity,2017,Charlottesville City,51540,29,Charlottesville City
health_behaviors,per_adults_with_obesity,2017,Chesapeake City,51550,36,Chesapeake City
health_behaviors,per_adults_with_obesity,2017,Colonial Heights City,51570,27,Colonial Heights City
health_behaviors,per_adults_with_obesity,2017,Covington City,51580,27,Covington City
health_behaviors,per_adults_with_obesity,2017,Danville City,51590,30,Danville City
health_behaviors,per_adults_with_obesity,2017,Emporia City,51595,26,Emporia City
health_behaviors,per_adults_with_obesity,2017,Fairfax City,51600,24,Fairfax City
health_behaviors,per_adults_with_obesity,2017,Falls Church City,51610,20,Falls Church City
health_behaviors,per_adults_with_obesity,2017,Franklin City,51620,49,Franklin City
health_behaviors,per_adults_with_obesity,2017,Fredericksburg City,51630,32,Fredericksburg City
health_behaviors,per_adults_with_obesity,2017,Galax City,51640,29,Galax City
health_behaviors,per_adults_with_obesity,2017,Hampton City,51650,38,Hampton City
health_behaviors,per_adults_with_obesity,2017,Harrisonburg City,51660,25,Harrisonburg City
health_behaviors,per_adults_with_obesity,2017,Hopewell City,51670,30,Hopewell City
health_behaviors,per_adults_with_obesity,2017,Lexington City,51678,19,Lexington City
health_behaviors,per_adults_with_obesity,2017,Lynchburg City,51680,35,Lynchburg City
health_behaviors,per_adults_with_obesity,2017,Manassas City,51683,31,Manassas City
health_behaviors,per_adults_with_obesity,2017,Manassas Park City,51685,41,Manassas Park City
health_behaviors,per_adults_with_obesity,2017,Martinsville City,51690,29,Martinsville City
health_behaviors,per_adults_with_obesity,2017,Newport News City,51700,35,Newport News City
health_behaviors,per_adults_with_obesity,2017,Norfolk City,51710,34,Norfolk City
health_behaviors,per_adults_with_obesity,2017,Norton City,51720,32,Norton City
health_behaviors,per_adults_with_obesity,2017,Petersburg City,51730,40,Petersburg City
health_behaviors,per_adults_with_obesity,2017,Poquoson City,51735,37,Poquoson City
health_behaviors,per_adults_with_obesity,2017,Portsmouth City,51740,39,Portsmouth City
health_behaviors,per_adults_with_obesity,2017,Radford City,51750,34,Radford City
health_behaviors,per_adults_with_obesity,2017,Richmond City,51760,31,Richmond City
health_behaviors,per_adults_with_obesity,2017,Roanoke City,51770,35,Roanoke City
health_behaviors,per_adults_with_obesity,2017,Salem City,51775,27,Salem City
health_behaviors,per_adults_with_obesity,2017,Staunton City,51790,31,Staunton City
health_behaviors,per_adults_with_obesity,2017,Suffolk City,51800,32,Suffolk City
health_behaviors,per_adults_with_obesity,2017,Virginia Beach City,51810,27,Virginia Beach City
health_behaviors,per_adults_with_obesity,2017,Waynesboro City,51820,39,Waynesboro City
health_behaviors,per_adults_with_obesity,2017,Williamsburg City,51830,34,Williamsburg City
health_behaviors,per_adults_with_obesity,2017,Winchester City,51840,34,Winchester City
health_behaviors,per_adults_with_obesity,2019,Accomack,51001,40,Accomack County
health_behaviors,per_adults_with_obesity,2019,Albemarle,51003,28,Albemarle County
health_behaviors,per_adults_with_obesity,2019,Alleghany,51005,36,Alleghany County
health_behaviors,per_adults_with_obesity,2019,Amelia,51007,35,Amelia County
health_behaviors,per_adults_with_obesity,2019,Amherst,51009,36,Amherst County
health_behaviors,per_adults_with_obesity,2019,Appomattox,51011,36,Appomattox County
health_behaviors,per_adults_with_obesity,2019,Arlington,51013,24,Arlington County
health_behaviors,per_adults_with_obesity,2019,Augusta,51015,33,Augusta County
health_behaviors,per_adults_with_obesity,2019,Bath,51017,35,Bath County
health_behaviors,per_adults_with_obesity,2019,Bedford,51019,33,Bedford County
health_behaviors,per_adults_with_obesity,2019,Bland,51021,34,Bland County
health_behaviors,per_adults_with_obesity,2019,Botetourt,51023,31,Botetourt County
health_behaviors,per_adults_with_obesity,2019,Brunswick,51025,41,Brunswick County
health_behaviors,per_adults_with_obesity,2019,Buchanan,51027,38,Buchanan County
health_behaviors,per_adults_with_obesity,2019,Buckingham,51029,41,Buckingham County
health_behaviors,per_adults_with_obesity,2019,Campbell,51031,36,Campbell County
health_behaviors,per_adults_with_obesity,2019,Caroline,51033,35,Caroline County
health_behaviors,per_adults_with_obesity,2019,Carroll,51035,34,Carroll County
health_behaviors,per_adults_with_obesity,2019,Charles City,51036,39,Charles City County
health_behaviors,per_adults_with_obesity,2019,Charlotte,51037,40,Charlotte County
health_behaviors,per_adults_with_obesity,2019,Chesterfield,51041,36,Chesterfield County
health_behaviors,per_adults_with_obesity,2019,Clarke,51043,32,Clarke County
health_behaviors,per_adults_with_obesity,2019,Craig,51045,31,Craig County
health_behaviors,per_adults_with_obesity,2019,Culpeper,51047,32,Culpeper County
health_behaviors,per_adults_with_obesity,2019,Cumberland,51049,38,Cumberland County
health_behaviors,per_adults_with_obesity,2019,Dickenson,51051,36,Dickenson County
health_behaviors,per_adults_with_obesity,2019,Dinwiddie,51053,36,Dinwiddie County
health_behaviors,per_adults_with_obesity,2019,Essex,51057,40,Essex County
health_behaviors,per_adults_with_obesity,2019,Fairfax,51059,24,Fairfax County
health_behaviors,per_adults_with_obesity,2019,Fauquier,51061,32,Fauquier County
health_behaviors,per_adults_with_obesity,2019,Floyd,51063,30,Floyd County
health_behaviors,per_adults_with_obesity,2019,Fluvanna,51065,31,Fluvanna County
health_behaviors,per_adults_with_obesity,2019,Franklin,51067,38,Franklin County
health_behaviors,per_adults_with_obesity,2019,Frederick,51069,33,Frederick County
health_behaviors,per_adults_with_obesity,2019,Giles,51071,34,Giles County
health_behaviors,per_adults_with_obesity,2019,Gloucester,51073,29,Gloucester County
health_behaviors,per_adults_with_obesity,2019,Goochland,51075,32,Goochland County
health_behaviors,per_adults_with_obesity,2019,Grayson,51077,36,Grayson County
health_behaviors,per_adults_with_obesity,2019,Greene,51079,34,Greene County
health_behaviors,per_adults_with_obesity,2019,Greensville,51081,40,Greensville County
health_behaviors,per_adults_with_obesity,2019,Halifax,51083,37,Halifax County
health_behaviors,per_adults_with_obesity,2019,Hanover,51085,34,Hanover County
health_behaviors,per_adults_with_obesity,2019,Henrico,51087,30,Henrico County
health_behaviors,per_adults_with_obesity,2019,Henry,51089,39,Henry County
health_behaviors,per_adults_with_obesity,2019,Highland,51091,33,Highland County
health_behaviors,per_adults_with_obesity,2019,Isle of Wight,51093,34,Isle of Wight County
health_behaviors,per_adults_with_obesity,2019,James City,51095,31,James City County
health_behaviors,per_adults_with_obesity,2019,King and Queen,51097,37,King and Queen County
health_behaviors,per_adults_with_obesity,2019,King George,51099,34,King George County
health_behaviors,per_adults_with_obesity,2019,King William,51101,34,King William County
health_behaviors,per_adults_with_obesity,2019,Lancaster,51103,35,Lancaster County
health_behaviors,per_adults_with_obesity,2019,Lee,51105,38,Lee County
health_behaviors,per_adults_with_obesity,2019,Loudoun,51107,26,Loudoun County
health_behaviors,per_adults_with_obesity,2019,Louisa,51109,35,Louisa County
health_behaviors,per_adults_with_obesity,2019,Lunenburg,51111,41,Lunenburg County
health_behaviors,per_adults_with_obesity,2019,Madison,51113,33,Madison County
health_behaviors,per_adults_with_obesity,2019,Mathews,51115,32,Mathews County
health_behaviors,per_adults_with_obesity,2019,Mecklenburg,51117,43,Mecklenburg County
health_behaviors,per_adults_with_obesity,2019,Middlesex,51119,35,Middlesex County
health_behaviors,per_adults_with_obesity,2019,Montgomery,51121,32,Montgomery County
health_behaviors,per_adults_with_obesity,2019,Nelson,51125,33,Nelson County
health_behaviors,per_adults_with_obesity,2019,New Kent,51127,32,New Kent County
health_behaviors,per_adults_with_obesity,2019,Northampton,51131,39,Northampton County
health_behaviors,per_adults_with_obesity,2019,Northumberland,51133,33,Northumberland County
health_behaviors,per_adults_with_obesity,2019,Nottoway,51135,39,Nottoway County
health_behaviors,per_adults_with_obesity,2019,Orange,51137,33,Orange County
health_behaviors,per_adults_with_obesity,2019,Page,51139,35,Page County
health_behaviors,per_adults_with_obesity,2019,Patrick,51141,33,Patrick County
health_behaviors,per_adults_with_obesity,2019,Pittsylvania,51143,39,Pittsylvania County
health_behaviors,per_adults_with_obesity,2019,Powhatan,51145,32,Powhatan County
health_behaviors,per_adults_with_obesity,2019,Prince Edward,51147,37,Prince Edward County
health_behaviors,per_adults_with_obesity,2019,Prince George,51149,39,Prince George County
health_behaviors,per_adults_with_obesity,2019,Prince William,51153,30,Prince William County
health_behaviors,per_adults_with_obesity,2019,Pulaski,51155,35,Pulaski County
health_behaviors,per_adults_with_obesity,2019,Rappahannock,51157,32,Rappahannock County
health_behaviors,per_adults_with_obesity,2019,Richmond,51159,36,Richmond County
health_behaviors,per_adults_with_obesity,2019,Roanoke,51161,29,Roanoke County
health_behaviors,per_adults_with_obesity,2019,Rockbridge,51163,33,Rockbridge County
health_behaviors,per_adults_with_obesity,2019,Rockingham,51165,34,Rockingham County
health_behaviors,per_adults_with_obesity,2019,Russell,51167,38,Russell County
health_behaviors,per_adults_with_obesity,2019,Scott,51169,36,Scott County
health_behaviors,per_adults_with_obesity,2019,Shenandoah,51171,35,Shenandoah County
health_behaviors,per_adults_with_obesity,2019,Smyth,51173,39,Smyth County
health_behaviors,per_adults_with_obesity,2019,Southampton,51175,40,Southampton County
health_behaviors,per_adults_with_obesity,2019,Spotsylvania,51177,33,Spotsylvania County
health_behaviors,per_adults_with_obesity,2019,Stafford,51179,33,Stafford County
health_behaviors,per_adults_with_obesity,2019,Surry,51181,38,Surry County
health_behaviors,per_adults_with_obesity,2019,Sussex,51183,42,Sussex County
health_behaviors,per_adults_with_obesity,2019,Tazewell,51185,36,Tazewell County
health_behaviors,per_adults_with_obesity,2019,Warren,51187,33,Warren County
health_behaviors,per_adults_with_obesity,2019,Washington,51191,36,Washington County
health_behaviors,per_adults_with_obesity,2019,Westmoreland,51193,35,Westmoreland County
health_behaviors,per_adults_with_obesity,2019,Wise,51195,39,Wise County
health_behaviors,per_adults_with_obesity,2019,Wythe,51197,34,Wythe County
health_behaviors,per_adults_with_obesity,2019,York,51199,30,York County
health_behaviors,per_adults_with_obesity,2019,Alexandria City,51510,28,Alexandria City
health_behaviors,per_adults_with_obesity,2019,Bristol City,51520,37,Bristol City
health_behaviors,per_adults_with_obesity,2019,Buena Vista City,51530,37,Buena Vista City
health_behaviors,per_adults_with_obesity,2019,Charlottesville City,51540,34,Charlottesville City
health_behaviors,per_adults_with_obesity,2019,Chesapeake City,51550,36,Chesapeake City
health_behaviors,per_adults_with_obesity,2019,Colonial Heights City,51570,35,Colonial Heights City
health_behaviors,per_adults_with_obesity,2019,Covington City,51580,35,Covington City
health_behaviors,per_adults_with_obesity,2019,Danville City,51590,43,Danville City
health_behaviors,per_adults_with_obesity,2019,Emporia City,51595,46,Emporia City
health_behaviors,per_adults_with_obesity,2019,Fairfax City,51600,27,Fairfax City
health_behaviors,per_adults_with_obesity,2019,Falls Church City,51610,28,Falls Church City
health_behaviors,per_adults_with_obesity,2019,Franklin City,51620,42,Franklin City
health_behaviors,per_adults_with_obesity,2019,Fredericksburg City,51630,34,Fredericksburg City
health_behaviors,per_adults_with_obesity,2019,Galax City,51640,38,Galax City
health_behaviors,per_adults_with_obesity,2019,Hampton City,51650,40,Hampton City
health_behaviors,per_adults_with_obesity,2019,Harrisonburg City,51660,38,Harrisonburg City
health_behaviors,per_adults_with_obesity,2019,Hopewell City,51670,39,Hopewell City
health_behaviors,per_adults_with_obesity,2019,Lexington City,51678,35,Lexington City
health_behaviors,per_adults_with_obesity,2019,Lynchburg City,51680,35,Lynchburg City
health_behaviors,per_adults_with_obesity,2019,Manassas City,51683,33,Manassas City
health_behaviors,per_adults_with_obesity,2019,Manassas Park City,51685,34,Manassas Park City
health_behaviors,per_adults_with_obesity,2019,Martinsville City,51690,40,Martinsville City
health_behaviors,per_adults_with_obesity,2019,Newport News City,51700,39,Newport News City
health_behaviors,per_adults_with_obesity,2019,Norfolk City,51710,36,Norfolk City
health_behaviors,per_adults_with_obesity,2019,Norton City,51720,35,Norton City
health_behaviors,per_adults_with_obesity,2019,Petersburg City,51730,45,Petersburg City
health_behaviors,per_adults_with_obesity,2019,Poquoson City,51735,31,Poquoson City
health_behaviors,per_adults_with_obesity,2019,Portsmouth City,51740,37,Portsmouth City
health_behaviors,per_adults_with_obesity,2019,Radford City,51750,36,Radford City
health_behaviors,per_adults_with_obesity,2019,Richmond City,51760,34,Richmond City
health_behaviors,per_adults_with_obesity,2019,Roanoke City,51770,36,Roanoke City
health_behaviors,per_adults_with_obesity,2019,Salem City,51775,33,Salem City
health_behaviors,per_adults_with_obesity,2019,Staunton City,51790,33,Staunton City
health_behaviors,per_adults_with_obesity,2019,Suffolk City,51800,35,Suffolk City
health_behaviors,per_adults_with_obesity,2019,Virginia Beach City,51810,31,Virginia Beach City
health_behaviors,per_adults_with_obesity,2019,Waynesboro City,51820,35,Waynesboro City
health_behaviors,per_adults_with_obesity,2019,Williamsburg City,51830,34,Williamsburg City
health_behaviors,per_adults_with_obesity,2019,Winchester City,51840,35,Winchester City
health_behaviors,per_adults_with_obesity,2020,Accomack,51001,38,Accomack County
health_behaviors,per_adults_with_obesity,2020,Albemarle,51003,26,Albemarle County
health_behaviors,per_adults_with_obesity,2020,Alleghany,51005,37,Alleghany County
health_behaviors,per_adults_with_obesity,2020,Amelia,51007,36,Amelia County
health_behaviors,per_adults_with_obesity,2020,Amherst,51009,36,Amherst County
health_behaviors,per_adults_with_obesity,2020,Appomattox,51011,37,Appomattox County
health_behaviors,per_adults_with_obesity,2020,Arlington,51013,28,Arlington County
health_behaviors,per_adults_with_obesity,2020,Augusta,51015,35,Augusta County
health_behaviors,per_adults_with_obesity,2020,Bath,51017,39,Bath County
health_behaviors,per_adults_with_obesity,2020,Bedford,51019,32,Bedford County
health_behaviors,per_adults_with_obesity,2020,Bland,51021,37,Bland County
health_behaviors,per_adults_with_obesity,2020,Botetourt,51023,35,Botetourt County
health_behaviors,per_adults_with_obesity,2020,Brunswick,51025,42,Brunswick County
health_behaviors,per_adults_with_obesity,2020,Buchanan,51027,40,Buchanan County
health_behaviors,per_adults_with_obesity,2020,Buckingham,51029,43,Buckingham County
health_behaviors,per_adults_with_obesity,2020,Campbell,51031,40,Campbell County
health_behaviors,per_adults_with_obesity,2020,Caroline,51033,39,Caroline County
health_behaviors,per_adults_with_obesity,2020,Carroll,51035,36,Carroll County
health_behaviors,per_adults_with_obesity,2020,Charles City,51036,40,Charles City County
health_behaviors,per_adults_with_obesity,2020,Charlotte,51037,41,Charlotte County
health_behaviors,per_adults_with_obesity,2020,Chesterfield,51041,37,Chesterfield County
health_behaviors,per_adults_with_obesity,2020,Clarke,51043,32,Clarke County
health_behaviors,per_adults_with_obesity,2020,Craig,51045,33,Craig County
health_behaviors,per_adults_with_obesity,2020,Culpeper,51047,37,Culpeper County
health_behaviors,per_adults_with_obesity,2020,Cumberland,51049,39,Cumberland County
health_behaviors,per_adults_with_obesity,2020,Dickenson,51051,37,Dickenson County
health_behaviors,per_adults_with_obesity,2020,Dinwiddie,51053,41,Dinwiddie County
health_behaviors,per_adults_with_obesity,2020,Essex,51057,40,Essex County
health_behaviors,per_adults_with_obesity,2020,Fairfax,51059,22,Fairfax County
health_behaviors,per_adults_with_obesity,2020,Fauquier,51061,30,Fauquier County
health_behaviors,per_adults_with_obesity,2020,Floyd,51063,34,Floyd County
health_behaviors,per_adults_with_obesity,2020,Fluvanna,51065,34,Fluvanna County
health_behaviors,per_adults_with_obesity,2020,Franklin,51067,36,Franklin County
health_behaviors,per_adults_with_obesity,2020,Frederick,51069,33,Frederick County
health_behaviors,per_adults_with_obesity,2020,Giles,51071,33,Giles County
health_behaviors,per_adults_with_obesity,2020,Gloucester,51073,35,Gloucester County
health_behaviors,per_adults_with_obesity,2020,Goochland,51075,31,Goochland County
health_behaviors,per_adults_with_obesity,2020,Grayson,51077,41,Grayson County
health_behaviors,per_adults_with_obesity,2020,Greene,51079,37,Greene County
health_behaviors,per_adults_with_obesity,2020,Greensville,51081,42,Greensville County
health_behaviors,per_adults_with_obesity,2020,Halifax,51083,39,Halifax County
health_behaviors,per_adults_with_obesity,2020,Hanover,51085,35,Hanover County
health_behaviors,per_adults_with_obesity,2020,Henrico,51087,35,Henrico County
health_behaviors,per_adults_with_obesity,2020,Henry,51089,40,Henry County
health_behaviors,per_adults_with_obesity,2020,Highland,51091,33,Highland County
health_behaviors,per_adults_with_obesity,2020,Isle of Wight,51093,36,Isle of Wight County
health_behaviors,per_adults_with_obesity,2020,James City,51095,31,James City County
health_behaviors,per_adults_with_obesity,2020,King and Queen,51097,36,King and Queen County
health_behaviors,per_adults_with_obesity,2020,King George,51099,36,King George County
health_behaviors,per_adults_with_obesity,2020,King William,51101,35,King William County
health_behaviors,per_adults_with_obesity,2020,Lancaster,51103,36,Lancaster County
health_behaviors,per_adults_with_obesity,2020,Lee,51105,39,Lee County
health_behaviors,per_adults_with_obesity,2020,Loudoun,51107,27,Loudoun County
health_behaviors,per_adults_with_obesity,2020,Louisa,51109,36,Louisa County
health_behaviors,per_adults_with_obesity,2020,Lunenburg,51111,42,Lunenburg County
health_behaviors,per_adults_with_obesity,2020,Madison,51113,36,Madison County
health_behaviors,per_adults_with_obesity,2020,Mathews,51115,34,Mathews County
health_behaviors,per_adults_with_obesity,2020,Mecklenburg,51117,38,Mecklenburg County
health_behaviors,per_adults_with_obesity,2020,Middlesex,51119,33,Middlesex County
health_behaviors,per_adults_with_obesity,2020,Montgomery,51121,36,Montgomery County
health_behaviors,per_adults_with_obesity,2020,Nelson,51125,35,Nelson County
health_behaviors,per_adults_with_obesity,2020,New Kent,51127,33,New Kent County
health_behaviors,per_adults_with_obesity,2020,Northampton,51131,43,Northampton County
health_behaviors,per_adults_with_obesity,2020,Northumberland,51133,36,Northumberland County
health_behaviors,per_adults_with_obesity,2020,Nottoway,51135,41,Nottoway County
health_behaviors,per_adults_with_obesity,2020,Orange,51137,34,Orange County
health_behaviors,per_adults_with_obesity,2020,Page,51139,36,Page County
health_behaviors,per_adults_with_obesity,2020,Patrick,51141,36,Patrick County
health_behaviors,per_adults_with_obesity,2020,Pittsylvania,51143,38,Pittsylvania County
health_behaviors,per_adults_with_obesity,2020,Powhatan,51145,32,Powhatan County
health_behaviors,per_adults_with_obesity,2020,Prince Edward,51147,39,Prince Edward County
health_behaviors,per_adults_with_obesity,2020,Prince George,51149,36,Prince George County
health_behaviors,per_adults_with_obesity,2020,Prince William,51153,35,Prince William County
health_behaviors,per_adults_with_obesity,2020,Pulaski,51155,33,Pulaski County
health_behaviors,per_adults_with_obesity,2020,Rappahannock,51157,31,Rappahannock County
health_behaviors,per_adults_with_obesity,2020,Richmond,51159,40,Richmond County
health_behaviors,per_adults_with_obesity,2020,Roanoke,51161,34,Roanoke County
health_behaviors,per_adults_with_obesity,2020,Rockbridge,51163,32,Rockbridge County
health_behaviors,per_adults_with_obesity,2020,Rockingham,51165,32,Rockingham County
health_behaviors,per_adults_with_obesity,2020,Russell,51167,39,Russell County
health_behaviors,per_adults_with_obesity,2020,Scott,51169,35,Scott County
health_behaviors,per_adults_with_obesity,2020,Shenandoah,51171,38,Shenandoah County
health_behaviors,per_adults_with_obesity,2020,Smyth,51173,42,Smyth County
health_behaviors,per_adults_with_obesity,2020,Southampton,51175,38,Southampton County
health_behaviors,per_adults_with_obesity,2020,Spotsylvania,51177,35,Spotsylvania County
health_behaviors,per_adults_with_obesity,2020,Stafford,51179,37,Stafford County
health_behaviors,per_adults_with_obesity,2020,Surry,51181,39,Surry County
health_behaviors,per_adults_with_obesity,2020,Sussex,51183,46,Sussex County
health_behaviors,per_adults_with_obesity,2020,Tazewell,51185,39,Tazewell County
health_behaviors,per_adults_with_obesity,2020,Warren,51187,33,Warren County
health_behaviors,per_adults_with_obesity,2020,Washington,51191,33,Washington County
health_behaviors,per_adults_with_obesity,2020,Westmoreland,51193,41,Westmoreland County
health_behaviors,per_adults_with_obesity,2020,Wise,51195,38,Wise County
health_behaviors,per_adults_with_obesity,2020,Wythe,51197,40,Wythe County
health_behaviors,per_adults_with_obesity,2020,York,51199,31,York County
health_behaviors,per_adults_with_obesity,2020,Alexandria City,51510,27,Alexandria City
health_behaviors,per_adults_with_obesity,2020,Bristol City,51520,37,Bristol City
health_behaviors,per_adults_with_obesity,2020,Buena Vista City,51530,38,Buena Vista City
health_behaviors,per_adults_with_obesity,2020,Charlottesville City,51540,33,Charlottesville City
health_behaviors,per_adults_with_obesity,2020,Chesapeake City,51550,37,Chesapeake City
health_behaviors,per_adults_with_obesity,2020,Colonial Heights City,51570,39,Colonial Heights City
health_behaviors,per_adults_with_obesity,2020,Covington City,51580,37,Covington City
health_behaviors,per_adults_with_obesity,2020,Danville City,51590,41,Danville City
health_behaviors,per_adults_with_obesity,2020,Emporia City,51595,47,Emporia City
health_behaviors,per_adults_with_obesity,2020,Fairfax City,51600,28,Fairfax City
health_behaviors,per_adults_with_obesity,2020,Falls Church City,51610,26,Falls Church City
health_behaviors,per_adults_with_obesity,2020,Franklin City,51620,42,Franklin City
health_behaviors,per_adults_with_obesity,2020,Fredericksburg City,51630,34,Fredericksburg City
health_behaviors,per_adults_with_obesity,2020,Galax City,51640,40,Galax City
health_behaviors,per_adults_with_obesity,2020,Hampton City,51650,38,Hampton City
health_behaviors,per_adults_with_obesity,2020,Harrisonburg City,51660,38,Harrisonburg City
health_behaviors,per_adults_with_obesity,2020,Hopewell City,51670,41,Hopewell City
health_behaviors,per_adults_with_obesity,2020,Lexington City,51678,33,Lexington City
health_behaviors,per_adults_with_obesity,2020,Lynchburg City,51680,34,Lynchburg City
health_behaviors,per_adults_with_obesity,2020,Manassas City,51683,35,Manassas City
health_behaviors,per_adults_with_obesity,2020,Manassas Park City,51685,37,Manassas Park City
health_behaviors,per_adults_with_obesity,2020,Martinsville City,51690,43,Martinsville City
health_behaviors,per_adults_with_obesity,2020,Newport News City,51700,41,Newport News City
health_behaviors,per_adults_with_obesity,2020,Norfolk City,51710,38,Norfolk City
health_behaviors,per_adults_with_obesity,2020,Norton City,51720,39,Norton City
health_behaviors,per_adults_with_obesity,2020,Petersburg City,51730,47,Petersburg City
health_behaviors,per_adults_with_obesity,2020,Poquoson City,51735,32,Poquoson City
health_behaviors,per_adults_with_obesity,2020,Portsmouth City,51740,43,Portsmouth City
health_behaviors,per_adults_with_obesity,2020,Radford City,51750,38,Radford City
health_behaviors,per_adults_with_obesity,2020,Richmond City,51760,36,Richmond City
