Category,Variable,Year,County,FIPS,Value
neighborhood_and_built_environment,per_insufficient_sleep,2020,Arlington County,51013,28
neighborhood_and_built_environment,per_insufficient_sleep,2020,Augusta County,51015,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Bath County,51017,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Bedford County,51019,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Bland County,51021,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Botetourt County,51023,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Brunswick County,51025,41
neighborhood_and_built_environment,per_insufficient_sleep,2020,Buchanan County,51027,40
neighborhood_and_built_environment,per_insufficient_sleep,2020,Buckingham County,51029,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Campbell County,51031,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Caroline County,51033,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Carroll County,51035,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Charles City County,51036,40
neighborhood_and_built_environment,per_insufficient_sleep,2020,Charlotte County,51037,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Chesterfield County,51041,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Clarke County,51043,31
neighborhood_and_built_environment,per_insufficient_sleep,2020,Craig County,51045,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Culpeper County,51047,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Cumberland County,51049,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Dickenson County,51051,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Dinwiddie County,51053,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Essex County,51057,40
neighborhood_and_built_environment,per_insufficient_sleep,2020,Fairfax County,51059,31
neighborhood_and_built_environment,per_insufficient_sleep,2020,Fauquier County,51061,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Floyd County,51063,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Fluvanna County,51065,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Franklin County,51067,32
neighborhood_and_built_environment,per_insufficient_sleep,2020,Frederick County,51069,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Giles County,51071,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Gloucester County,51073,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Goochland County,51075,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Grayson County,51077,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Greene County,51079,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Greensville County,51081,44
neighborhood_and_built_environment,per_insufficient_sleep,2020,Halifax County,51083,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Hanover County,51085,32
neighborhood_and_built_environment,per_insufficient_sleep,2020,Henrico County,51087,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Henry County,51089,40
neighborhood_and_built_environment,per_insufficient_sleep,2020,Highland County,51091,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Isle of Wight County,51093,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,James City County,51095,31
neighborhood_and_built_environment,per_insufficient_sleep,2020,King and Queen County,51097,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,King George County,51099,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,King William County,51101,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Lancaster County,51103,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Lee County,51105,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Loudoun County,51107,31
neighborhood_and_built_environment,per_insufficient_sleep,2020,Louisa County,51109,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Lunenburg County,51111,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Madison County,51113,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Mathews County,51115,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Mecklenburg County,51117,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Middlesex County,51119,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Montgomery County,51121,32
neighborhood_and_built_environment,per_insufficient_sleep,2020,Nelson County,51125,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,New Kent County,51127,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Northampton County,51131,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Northumberland County,51133,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Nottoway County,51135,41
neighborhood_and_built_environment,per_insufficient_sleep,2020,Orange County,51137,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Page County,51139,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Patrick County,51141,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Pittsylvania County,51143,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Powhatan County,51145,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Prince Edward County,51147,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Prince George County,51149,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Prince William County,51153,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Pulaski County,51155,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Rappahannock County,51157,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Richmond County,51159,41
neighborhood_and_built_environment,per_insufficient_sleep,2020,Roanoke County,51161,32
neighborhood_and_built_environment,per_insufficient_sleep,2020,Rockbridge County,51163,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Rockingham County,51165,32
neighborhood_and_built_environment,per_insufficient_sleep,2020,Russell County,51167,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Scott County,51169,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Shenandoah County,51171,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Smyth County,51173,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Southampton County,51175,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Spotsylvania County,51177,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Stafford County,51179,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Surry County,51181,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Sussex County,51183,42
neighborhood_and_built_environment,per_insufficient_sleep,2020,Tazewell County,51185,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Warren County,51187,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Washington County,51191,33
neighborhood_and_built_environment,per_insufficient_sleep,2020,Westmoreland County,51193,39
neighborhood_and_built_environment,per_insufficient_sleep,2020,Wise County,51195,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Wythe County,51197,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,York County,51199,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Alexandria City,51510,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Bristol City,51520,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Buena Vista City,51530,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Charlottesville City,51540,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Chesapeake City,51550,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Colonial Heights City,51570,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Covington City,51580,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Danville City,51590,42
neighborhood_and_built_environment,per_insufficient_sleep,2020,Emporia City,51595,44
neighborhood_and_built_environment,per_insufficient_sleep,2020,Fairfax City,51600,32
neighborhood_and_built_environment,per_insufficient_sleep,2020,Falls Church City,51610,30
neighborhood_and_built_environment,per_insufficient_sleep,2020,Franklin City,51620,41
neighborhood_and_built_environment,per_insufficient_sleep,2020,Fredericksburg City,51630,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Galax City,51640,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Hampton City,51650,41
neighborhood_and_built_environment,per_insufficient_sleep,2020,Harrisonburg City,51660,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Hopewell City,51670,44
neighborhood_and_built_environment,per_insufficient_sleep,2020,Lexington City,51678,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Lynchburg City,51680,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Manassas City,51683,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Manassas Park City,51685,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Martinsville City,51690,41
neighborhood_and_built_environment,per_insufficient_sleep,2020,Newport News City,51700,38
neighborhood_and_built_environment,per_insufficient_sleep,2020,Norfolk City,51710,41
neighborhood_and_built_environment,per_insufficient_sleep,2020,Norton City,51720,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Petersburg City,51730,44
neighborhood_and_built_environment,per_insufficient_sleep,2020,Poquoson City,51735,31
neighborhood_and_built_environment,per_insufficient_sleep,2020,Portsmouth City,51740,44
neighborhood_and_built_environment,per_insufficient_sleep,2020,Radford City,51750,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Richmond City,51760,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Roanoke City,51770,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Salem City,51775,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Staunton City,51790,35
neighborhood_and_built_environment,per_insufficient_sleep,2020,Suffolk City,51800,37
neighborhood_and_built_environment,per_insufficient_sleep,2020,Virginia Beach City,51810,34
neighborhood_and_built_environment,per_insufficient_sleep,2020,Waynesboro City,51820,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Williamsburg City,51830,36
neighborhood_and_built_environment,per_insufficient_sleep,2020,Winchester City,51840,36
neighborhood_and_built_environment,per_physical_distress,2020,Accomack County,51001,12
neighborhood_and_built_environment,per_physical_distress,2020,Albemarle County,51003,7
neighborhood_and_built_environment,per_physical_distress,2020,Alleghany County,51005,11
neighborhood_and_built_environment,per_physical_distress,2020,Amelia County,51007,11
neighborhood_and_built_environment,per_physical_distress,2020,Amherst County,51009,10
neighborhood_and_built_environment,per_physical_distress,2020,Appomattox County,51011,10
neighborhood_and_built_environment,per_physical_distress,2020,Arlington County,51013,6
neighborhood_and_built_environment,per_physical_distress,2020,Augusta County,51015,10
neighborhood_and_built_environment,per_physical_distress,2020,Bath County,51017,12
neighborhood_and_built_environment,per_physical_distress,2020,Bedford County,51019,9
neighborhood_and_built_environment,per_physical_distress,2020,Bland County,51021,10
neighborhood_and_built_environment,per_physical_distress,2020,Botetourt County,51023,9
neighborhood_and_built_environment,per_physical_distress,2020,Brunswick County,51025,12
neighborhood_and_built_environment,per_physical_distress,2020,Buchanan County,51027,14
neighborhood_and_built_environment,per_physical_distress,2020,Buckingham County,51029,12
neighborhood_and_built_environment,per_physical_distress,2020,Campbell County,51031,10
neighborhood_and_built_environment,per_physical_distress,2020,Caroline County,51033,9
neighborhood_and_built_environment,per_physical_distress,2020,Carroll County,51035,11
neighborhood_and_built_environment,per_physical_distress,2020,Charles City County,51036,11
neighborhood_and_built_environment,per_physical_distress,2020,Charlotte County,51037,12
neighborhood_and_built_environment,per_physical_distress,2020,Chesterfield County,51041,8
neighborhood_and_built_environment,per_physical_distress,2020,Clarke County,51043,8
neighborhood_and_built_environment,per_physical_distress,2020,Craig County,51045,9
neighborhood_and_built_environment,per_physical_distress,2020,Culpeper County,51047,9
neighborhood_and_built_environment,per_physical_distress,2020,Cumberland County,51049,10
neighborhood_and_built_environment,per_physical_distress,2020,Dickenson County,51051,13
neighborhood_and_built_environment,per_physical_distress,2020,Dinwiddie County,51053,10
neighborhood_and_built_environment,per_physical_distress,2020,Essex County,51057,12
neighborhood_and_built_environment,per_physical_distress,2020,Fairfax County,51059,7
neighborhood_and_built_environment,per_physical_distress,2020,Fauquier County,51061,8
neighborhood_and_built_environment,per_physical_distress,2020,Floyd County,51063,10
neighborhood_and_built_environment,per_physical_distress,2020,Fluvanna County,51065,8
neighborhood_and_built_environment,per_physical_distress,2020,Franklin County,51067,10
neighborhood_and_built_environment,per_physical_distress,2020,Frederick County,51069,9
neighborhood_and_built_environment,per_physical_distress,2020,Giles County,51071,10
neighborhood_and_built_environment,per_physical_distress,2020,Gloucester County,51073,9
neighborhood_and_built_environment,per_physical_distress,2020,Goochland County,51075,8
neighborhood_and_built_environment,per_physical_distress,2020,Grayson County,51077,11
neighborhood_and_built_environment,per_physical_distress,2020,Greene County,51079,9
neighborhood_and_built_environment,per_physical_distress,2020,Greensville County,51081,11
neighborhood_and_built_environment,per_physical_distress,2020,Halifax County,51083,11
neighborhood_and_built_environment,per_physical_distress,2020,Hanover County,51085,8
neighborhood_and_built_environment,per_physical_distress,2020,Henrico County,51087,8
neighborhood_and_built_environment,per_physical_distress,2020,Henry County,51089,12
neighborhood_and_built_environment,per_physical_distress,2020,Highland County,51091,9
neighborhood_and_built_environment,per_physical_distress,2020,Isle of Wight County,51093,9
neighborhood_and_built_environment,per_physical_distress,2020,James City County,51095,7
neighborhood_and_built_environment,per_physical_distress,2020,King and Queen County,51097,9
neighborhood_and_built_environment,per_physical_distress,2020,King George County,51099,8
neighborhood_and_built_environment,per_physical_distress,2020,King William County,51101,9
neighborhood_and_built_environment,per_physical_distress,2020,Lancaster County,51103,10
neighborhood_and_built_environment,per_physical_distress,2020,Lee County,51105,13
neighborhood_and_built_environment,per_physical_distress,2020,Loudoun County,51107,6
neighborhood_and_built_environment,per_physical_distress,2020,Louisa County,51109,10
neighborhood_and_built_environment,per_physical_distress,2020,Lunenburg County,51111,12
neighborhood_and_built_environment,per_physical_distress,2020,Madison County,51113,10
neighborhood_and_built_environment,per_physical_distress,2020,Mathews County,51115,9
neighborhood_and_built_environment,per_physical_distress,2020,Mecklenburg County,51117,11
neighborhood_and_built_environment,per_physical_distress,2020,Middlesex County,51119,10
neighborhood_and_built_environment,per_physical_distress,2020,Montgomery County,51121,10
neighborhood_and_built_environment,per_physical_distress,2020,Nelson County,51125,9
neighborhood_and_built_environment,per_physical_distress,2020,New Kent County,51127,8
neighborhood_and_built_environment,per_physical_distress,2020,Northampton County,51131,11
neighborhood_and_built_environment,per_physical_distress,2020,Northumberland County,51133,9
neighborhood_and_built_environment,per_physical_distress,2020,Nottoway County,51135,11
neighborhood_and_built_environment,per_physical_distress,2020,Orange County,51137,9
neighborhood_and_built_environment,per_physical_distress,2020,Page County,51139,11
neighborhood_and_built_environment,per_physical_distress,2020,Patrick County,51141,11
neighborhood_and_built_environment,per_physical_distress,2020,Pittsylvania County,51143,11
neighborhood_and_built_environment,per_physical_distress,2020,Powhatan County,51145,8
neighborhood_and_built_environment,per_physical_distress,2020,Prince Edward County,51147,12
neighborhood_and_built_environment,per_physical_distress,2020,Prince George County,51149,9
neighborhood_and_built_environment,per_physical_distress,2020,Prince William County,51153,8
neighborhood_and_built_environment,per_physical_distress,2020,Pulaski County,51155,10
neighborhood_and_built_environment,per_physical_distress,2020,Rappahannock County,51157,9
neighborhood_and_built_environment,per_physical_distress,2020,Richmond County,51159,12
neighborhood_and_built_environment,per_physical_distress,2020,Roanoke County,51161,8
neighborhood_and_built_environment,per_physical_distress,2020,Rockbridge County,51163,10
neighborhood_and_built_environment,per_physical_distress,2020,Rockingham County,51165,9
neighborhood_and_built_environment,per_physical_distress,2020,Russell County,51167,12
neighborhood_and_built_environment,per_physical_distress,2020,Scott County,51169,11
neighborhood_and_built_environment,per_physical_distress,2020,Shenandoah County,51171,10
neighborhood_and_built_environment,per_physical_distress,2020,Smyth County,51173,12
neighborhood_and_built_environment,per_physical_distress,2020,Southampton County,51175,10
neighborhood_and_built_environment,per_physical_distress,2020,Spotsylvania County,51177,9
neighborhood_and_built_environment,per_physical_distress,2020,Stafford County,51179,8
neighborhood_and_built_environment,per_physical_distress,2020,Surry County,51181,11
neighborhood_and_built_environment,per_physical_distress,2020,Sussex County,51183,11
neighborhood_and_built_environment,per_physical_distress,2020,Tazewell County,51185,11
neighborhood_and_built_environment,per_physical_distress,2020,Warren County,51187,10
neighborhood_and_built_environment,per_physical_distress,2020,Washington County,51191,10
neighborhood_and_built_environment,per_physical_distress,2020,Westmoreland County,51193,11
neighborhood_and_built_environment,per_physical_distress,2020,Wise County,51195,12
neighborhood_and_built_environment,per_physical_distress,2020,Wythe County,51197,11
neighborhood_and_built_environment,per_physical_distress,2020,York County,51199,7
neighborhood_and_built_environment,per_physical_distress,2020,Alexandria City,51510,7
neighborhood_and_built_environment,per_physical_distress,2020,Bristol City,51520,12
neighborhood_and_built_environment,per_physical_distress,2020,Buena Vista City,51530,12
neighborhood_and_built_environment,per_physical_distress,2020,Charlottesville City,51540,9
neighborhood_and_built_environment,per_physical_distress,2020,Chesapeake City,51550,9
neighborhood_and_built_environment,per_physical_distress,2020,Colonial Heights City,51570,9
neighborhood_and_built_environment,per_physical_distress,2020,Covington City,51580,11
neighborhood_and_built_environment,per_physical_distress,2020,Danville City,51590,13
neighborhood_and_built_environment,per_physical_distress,2020,Emporia City,51595,15
neighborhood_and_built_environment,per_physical_distress,2020,Fairfax City,51600,7
neighborhood_and_built_environment,per_physical_distress,2020,Falls Church City,51610,6
neighborhood_and_built_environment,per_physical_distress,2020,Franklin City,51620,12
neighborhood_and_built_environment,per_physical_distress,2020,Fredericksburg City,51630,9
neighborhood_and_built_environment,per_physical_distress,2020,Galax City,51640,13
neighborhood_and_built_environment,per_physical_distress,2020,Hampton City,51650,10
neighborhood_and_built_environment,per_physical_distress,2020,Harrisonburg City,51660,12
neighborhood_and_built_environment,per_physical_distress,2020,Hopewell City,51670,13
neighborhood_and_built_environment,per_physical_distress,2020,Lexington City,51678,10
neighborhood_and_built_environment,per_physical_distress,2020,Lynchburg City,51680,10
neighborhood_and_built_environment,per_physical_distress,2020,Manassas City,51683,9
neighborhood_and_built_environment,per_physical_distress,2020,Manassas Park City,51685,9
neighborhood_and_built_environment,per_physical_distress,2020,Martinsville City,51690,13
neighborhood_and_built_environment,per_physical_distress,2020,Newport News City,51700,10
neighborhood_and_built_environment,per_physical_distress,2020,Norfolk City,51710,10
neighborhood_and_built_environment,per_physical_distress,2020,Norton City,51720,13
neighborhood_and_built_environment,per_physical_distress,2020,Petersburg City,51730,12
neighborhood_and_built_environment,per_physical_distress,2020,Poquoson City,51735,8
neighborhood_and_built_environment,per_physical_distress,2020,Portsmouth City,51740,11
neighborhood_and_built_environment,per_physical_distress,2020,Radford City,51750,13
neighborhood_and_built_environment,per_physical_distress,2020,Richmond City,51760,10
neighborhood_and_built_environment,per_physical_distress,2020,Roanoke City,51770,11
neighborhood_and_built_environment,per_physical_distress,2020,Salem City,51775,9
neighborhood_and_built_environment,per_physical_distress,2020,Staunton City,51790,10
neighborhood_and_built_environment,per_physical_distress,2020,Suffolk City,51800,9
neighborhood_and_built_environment,per_physical_distress,2020,Virginia Beach City,51810,8
neighborhood_and_built_environment,per_physical_distress,2020,Waynesboro City,51820,10
neighborhood_and_built_environment,per_physical_distress,2020,Williamsburg City,51830,9
neighborhood_and_built_environment,per_physical_distress,2020,Winchester City,51840,10
neighborhood_and_built_environment,per_mental_distress,2020,Accomack County,51001,16
neighborhood_and_built_environment,per_mental_distress,2020,Albemarle County,51003,12
neighborhood_and_built_environment,per_mental_distress,2020,Alleghany County,51005,16
neighborhood_and_built_environment,per_mental_distress,2020,Amelia County,51007,15
neighborhood_and_built_environment,per_mental_distress,2020,Amherst County,51009,15
neighborhood_and_built_environment,per_mental_distress,2020,Appomattox County,51011,15
neighborhood_and_built_environment,per_mental_distress,2020,Arlington County,51013,11
neighborhood_and_built_environment,per_mental_distress,2020,Augusta County,51015,15
neighborhood_and_built_environment,per_mental_distress,2020,Bath County,51017,16
neighborhood_and_built_environment,per_mental_distress,2020,Bedford County,51019,14
neighborhood_and_built_environment,per_mental_distress,2020,Bland County,51021,15
neighborhood_and_built_environment,per_mental_distress,2020,Botetourt County,51023,14
neighborhood_and_built_environment,per_mental_distress,2020,Brunswick County,51025,15
neighborhood_and_built_environment,per_mental_distress,2020,Buchanan County,51027,17
neighborhood_and_built_environment,per_mental_distress,2020,Buckingham County,51029,15
neighborhood_and_built_environment,per_mental_distress,2020,Campbell County,51031,15
neighborhood_and_built_environment,per_mental_distress,2020,Caroline County,51033,14
neighborhood_and_built_environment,per_mental_distress,2020,Carroll County,51035,16
neighborhood_and_built_environment,per_mental_distress,2020,Charles City County,51036,16
neighborhood_and_built_environment,per_mental_distress,2020,Charlotte County,51037,16
neighborhood_and_built_environment,per_mental_distress,2020,Chesterfield County,51041,13
neighborhood_and_built_environment,per_mental_distress,2020,Clarke County,51043,14
neighborhood_and_built_environment,per_mental_distress,2020,Craig County,51045,15
neighborhood_and_built_environment,per_mental_distress,2020,Culpeper County,51047,14
neighborhood_and_built_environment,per_mental_distress,2020,Cumberland County,51049,15
neighborhood_and_built_environment,per_mental_distress,2020,Dickenson County,51051,17
neighborhood_and_built_environment,per_mental_distress,2020,Dinwiddie County,51053,15
neighborhood_and_built_environment,per_mental_distress,2020,Essex County,51057,16
neighborhood_and_built_environment,per_mental_distress,2020,Fairfax County,51059,11
neighborhood_and_built_environment,per_mental_distress,2020,Fauquier County,51061,13
neighborhood_and_built_environment,per_mental_distress,2020,Floyd County,51063,15
neighborhood_and_built_environment,per_mental_distress,2020,Fluvanna County,51065,14
neighborhood_and_built_environment,per_mental_distress,2020,Franklin County,51067,15
neighborhood_and_built_environment,per_mental_distress,2020,Frederick County,51069,14
neighborhood_and_built_environment,per_mental_distress,2020,Giles County,51071,15
neighborhood_and_built_environment,per_mental_distress,2020,Gloucester County,51073,14
neighborhood_and_built_environment,per_mental_distress,2020,Goochland County,51075,13
neighborhood_and_built_environment,per_mental_distress,2020,Grayson County,51077,16
neighborhood_and_built_environment,per_mental_distress,2020,Greene County,51079,14
neighborhood_and_built_environment,per_mental_distress,2020,Greensville County,51081,14
neighborhood_and_built_environment,per_mental_distress,2020,Halifax County,51083,16
neighborhood_and_built_environment,per_mental_distress,2020,Hanover County,51085,13
neighborhood_and_built_environment,per_mental_distress,2020,Henrico County,51087,13
neighborhood_and_built_environment,per_mental_distress,2020,Henry County,51089,17
neighborhood_and_built_environment,per_mental_distress,2020,Highland County,51091,14
neighborhood_and_built_environment,per_mental_distress,2020,Isle of Wight County,51093,14
neighborhood_and_built_environment,per_mental_distress,2020,James City County,51095,13
neighborhood_and_built_environment,per_mental_distress,2020,King and Queen County,51097,14
neighborhood_and_built_environment,per_mental_distress,2020,King George County,51099,14
neighborhood_and_built_environment,per_mental_distress,2020,King William County,51101,14
neighborhood_and_built_environment,per_mental_distress,2020,Lancaster County,51103,14
neighborhood_and_built_environment,per_mental_distress,2020,Lee County,51105,17
neighborhood_and_built_environment,per_mental_distress,2020,Loudoun County,51107,11
neighborhood_and_built_environment,per_mental_distress,2020,Louisa County,51109,15
neighborhood_and_built_environment,per_mental_distress,2020,Lunenburg County,51111,16
neighborhood_and_built_environment,per_mental_distress,2020,Madison County,51113,15
neighborhood_and_built_environment,per_mental_distress,2020,Mathews County,51115,14
neighborhood_and_built_environment,per_mental_distress,2020,Mecklenburg County,51117,15
neighborhood_and_built_environment,per_mental_distress,2020,Middlesex County,51119,15
neighborhood_and_built_environment,per_mental_distress,2020,Montgomery County,51121,14
neighborhood_and_built_environment,per_mental_distress,2020,Nelson County,51125,14
neighborhood_and_built_environment,per_mental_distress,2020,New Kent County,51127,14
neighborhood_and_built_environment,per_mental_distress,2020,Northampton County,51131,15
neighborhood_and_built_environment,per_mental_distress,2020,Northumberland County,51133,14
neighborhood_and_built_environment,per_mental_distress,2020,Nottoway County,51135,15
neighborhood_and_built_environment,per_mental_distress,2020,Orange County,51137,15
neighborhood_and_built_environment,per_mental_distress,2020,Page County,51139,16
neighborhood_and_built_environment,per_mental_distress,2020,Patrick County,51141,16
neighborhood_and_built_environment,per_mental_distress,2020,Pittsylvania County,51143,16
neighborhood_and_built_environment,per_mental_distress,2020,Powhatan County,51145,14
neighborhood_and_built_environment,per_mental_distress,2020,Prince Edward County,51147,15
neighborhood_and_built_environment,per_mental_distress,2020,Prince George County,51149,14
neighborhood_and_built_environment,per_mental_distress,2020,Prince William County,51153,13
neighborhood_and_built_environment,per_mental_distress,2020,Pulaski County,51155,15
neighborhood_and_built_environment,per_mental_distress,2020,Rappahannock County,51157,14
neighborhood_and_built_environment,per_mental_distress,2020,Richmond County,51159,15
neighborhood_and_built_environment,per_mental_distress,2020,Roanoke County,51161,14
neighborhood_and_built_environment,per_mental_distress,2020,Rockbridge County,51163,15
neighborhood_and_built_environment,per_mental_distress,2020,Rockingham County,51165,14
neighborhood_and_built_environment,per_mental_distress,2020,Russell County,51167,17
neighborhood_and_built_environment,per_mental_distress,2020,Scott County,51169,16
neighborhood_and_built_environment,per_mental_distress,2020,Shenandoah County,51171,15
neighborhood_and_built_environment,per_mental_distress,2020,Smyth County,51173,17
neighborhood_and_built_environment,per_mental_distress,2020,Southampton County,51175,15
neighborhood_and_built_environment,per_mental_distress,2020,Spotsylvania County,51177,13
neighborhood_and_built_environment,per_mental_distress,2020,Stafford County,51179,13
neighborhood_and_built_environment,per_mental_distress,2020,Surry County,51181,15
neighborhood_and_built_environment,per_mental_distress,2020,Sussex County,51183,14
neighborhood_and_built_environment,per_mental_distress,2020,Tazewell County,51185,16
neighborhood_and_built_environment,per_mental_distress,2020,Warren County,51187,15
neighborhood_and_built_environment,per_mental_distress,2020,Washington County,51191,15
neighborhood_and_built_environment,per_mental_distress,2020,Westmoreland County,51193,15
neighborhood_and_built_environment,per_mental_distress,2020,Wise County,51195,17
neighborhood_and_built_environment,per_mental_distress,2020,Wythe County,51197,16
neighborhood_and_built_environment,per_mental_distress,2020,York County,51199,13
neighborhood_and_built_environment,per_mental_distress,2020,Alexandria City,51510,12
neighborhood_and_built_environment,per_mental_distress,2020,Bristol City,51520,16
neighborhood_and_built_environment,per_mental_distress,2020,Buena Vista City,51530,17
neighborhood_and_built_environment,per_mental_distress,2020,Charlottesville City,51540,14
neighborhood_and_built_environment,per_mental_distress,2020,Chesapeake City,51550,13
neighborhood_and_built_environment,per_mental_distress,2020,Colonial Heights City,51570,14
neighborhood_and_built_environment,per_mental_distress,2020,Covington City,51580,16
neighborhood_and_built_environment,per_mental_distress,2020,Danville City,51590,16
neighborhood_and_built_environment,per_mental_distress,2020,Emporia City,51595,17
neighborhood_and_built_environment,per_mental_distress,2020,Fairfax City,51600,11
neighborhood_and_built_environment,per_mental_distress,2020,Falls Church City,51610,11
neighborhood_and_built_environment,per_mental_distress,2020,Franklin City,51620,16
neighborhood_and_built_environment,per_mental_distress,2020,Fredericksburg City,51630,14
neighborhood_and_built_environment,per_mental_distress,2020,Galax City,51640,17
neighborhood_and_built_environment,per_mental_distress,2020,Hampton City,51650,15
neighborhood_and_built_environment,per_mental_distress,2020,Harrisonburg City,51660,16
neighborhood_and_built_environment,per_mental_distress,2020,Hopewell City,51670,17
neighborhood_and_built_environment,per_mental_distress,2020,Lexington City,51678,15
neighborhood_and_built_environment,per_mental_distress,2020,Lynchburg City,51680,15
neighborhood_and_built_environment,per_mental_distress,2020,Manassas City,51683,13
neighborhood_and_built_environment,per_mental_distress,2020,Manassas Park City,51685,13
neighborhood_and_built_environment,per_mental_distress,2020,Martinsville City,51690,16
neighborhood_and_built_environment,per_mental_distress,2020,Newport News City,51700,15
neighborhood_and_built_environment,per_mental_distress,2020,Norfolk City,51710,15
neighborhood_and_built_environment,per_mental_distress,2020,Norton City,51720,17
neighborhood_and_built_environment,per_mental_distress,2020,Petersburg City,51730,16
neighborhood_and_built_environment,per_mental_distress,2020,Poquoson City,51735,13
neighborhood_and_built_environment,per_mental_distress,2020,Portsmouth City,51740,15
